date,program_type,vacancies_per_day,beds_per_day,percent_vacant_per_day,year,month,day,percent_occupied_per_day
2022-11-07,Crisis Shelters,32,258,12.4,2022,11,7,87.6
2022-11-07,Crisis Shelters (HYA),1,35,2.86,2022,11,7,97.14
2022-11-07,Transitional Independent Living (HYA),0,10,0,2022,11,7,100
2022-11-07,Transitional Independent Living (TIL),97,431,22.51,2022,11,7,77.49
2022-11-08,Crisis Shelters,34,258,13.18,2022,11,8,86.82
2022-11-08,Crisis Shelters (HYA),2,35,5.71,2022,11,8,94.29
2022-11-08,Transitional Independent Living (HYA),0,10,0,2022,11,8,100
2022-11-08,Transitional Independent Living (TIL),98,431,22.74,2022,11,8,77.26
2022-11-09,Crisis Shelters,27,258,10.47,2022,11,9,89.53
2022-11-09,Crisis Shelters (HYA),2,35,5.71,2022,11,9,94.29
2022-11-09,Transitional Independent Living (HYA),0,10,0,2022,11,9,100
2022-11-09,Transitional Independent Living (TIL),100,431,23.2,2022,11,9,76.8
2022-11-10,Crisis Shelters,31,258,12.02,2022,11,10,87.98
2022-11-10,Crisis Shelters (HYA),4,35,11.43,2022,11,10,88.57
2022-11-10,Transitional Independent Living (HYA),0,10,0,2022,11,10,100
2022-11-10,Transitional Independent Living (TIL),101,431,23.43,2022,11,10,76.57
2022-11-11,Crisis Shelters,31,258,12.02,2022,11,11,87.98
2022-11-11,Crisis Shelters (HYA),2,35,5.71,2022,11,11,94.29
2022-11-11,Transitional Independent Living (HYA),0,10,0,2022,11,11,100
2022-11-11,Transitional Independent Living (TIL),102,431,23.67,2022,11,11,76.33
2022-11-12,Crisis Shelters,36,258,13.95,2022,11,12,86.05
2022-11-12,Crisis Shelters (HYA),2,35,5.71,2022,11,12,94.29
2022-11-12,Transitional Independent Living (HYA),0,10,0,2022,11,12,100
2022-11-12,Transitional Independent Living (TIL),101,431,23.43,2022,11,12,76.57
2022-11-13,Crisis Shelters,38,258,14.73,2022,11,13,85.27
2022-11-13,Crisis Shelters (HYA),3,35,8.57,2022,11,13,91.43
2022-11-13,Transitional Independent Living (HYA),0,10,0,2022,11,13,100
2022-11-13,Transitional Independent Living (TIL),100,431,23.2,2022,11,13,76.8
2022-11-14,Crisis Shelters,39,258,15.12,2022,11,14,84.88
2022-11-14,Crisis Shelters (HYA),3,35,8.57,2022,11,14,91.43
2022-11-14,Transitional Independent Living (HYA),2,10,20,2022,11,14,80
2022-11-14,Transitional Independent Living (TIL),97,431,22.51,2022,11,14,77.49
2022-11-15,Crisis Shelters,36,258,13.95,2022,11,15,86.05
2022-11-15,Crisis Shelters (HYA),3,35,8.57,2022,11,15,91.43
2022-11-15,Transitional Independent Living (HYA),1,10,10,2022,11,15,90
2022-11-15,Transitional Independent Living (TIL),93,431,21.58,2022,11,15,78.42
2022-11-16,Crisis Shelters,35,258,13.57,2022,11,16,86.43
2022-11-16,Crisis Shelters (HYA),2,35,5.71,2022,11,16,94.29
2022-11-16,Transitional Independent Living (HYA),0,10,0,2022,11,16,100
2022-11-16,Transitional Independent Living (TIL),90,431,20.88,2022,11,16,79.12
2022-11-17,Crisis Shelters,35,258,13.57,2022,11,17,86.43
2022-11-17,Crisis Shelters (HYA),3,35,8.57,2022,11,17,91.43
2022-11-17,Transitional Independent Living (HYA),0,10,0,2022,11,17,100
2022-11-17,Transitional Independent Living (TIL),85,431,19.72,2022,11,17,80.28
2022-11-18,Crisis Shelters,39,258,15.12,2022,11,18,84.88
2022-11-18,Crisis Shelters (HYA),3,35,8.57,2022,11,18,91.43
2022-11-18,Transitional Independent Living (HYA),1,10,10,2022,11,18,90
2022-11-18,Transitional Independent Living (TIL),80,431,18.56,2022,11,18,81.44
2022-11-19,Crisis Shelters,41,258,15.89,2022,11,19,84.11
2022-11-19,Crisis Shelters (HYA),3,35,8.57,2022,11,19,91.43
2022-11-19,Transitional Independent Living (HYA),1,10,10,2022,11,19,90
2022-11-19,Transitional Independent Living (TIL),82,431,19.03,2022,11,19,80.97
2022-11-20,Crisis Shelters,39,258,15.12,2022,11,20,84.88
2022-11-20,Crisis Shelters (HYA),8,35,22.86,2022,11,20,77.14
2022-11-20,Transitional Independent Living (HYA),1,10,10,2022,11,20,90
2022-11-20,Transitional Independent Living (TIL),80,431,18.56,2022,11,20,81.44
2022-11-21,Crisis Shelters,36,258,13.95,2022,11,21,86.05
2022-11-21,Crisis Shelters (HYA),5,35,14.29,2022,11,21,85.71000000000001
2022-11-21,Transitional Independent Living (HYA),0,10,0,2022,11,21,100
2022-11-21,Transitional Independent Living (TIL),82,431,19.03,2022,11,21,80.97
2022-11-22,Crisis Shelters,33,258,12.79,2022,11,22,87.21000000000001
2022-11-22,Crisis Shelters (HYA),3,35,8.57,2022,11,22,91.43
2022-11-22,Transitional Independent Living (HYA),0,10,0,2022,11,22,100
2022-11-22,Transitional Independent Living (TIL),85,431,19.72,2022,11,22,80.28
2022-11-23,Crisis Shelters,35,258,13.57,2022,11,23,86.43
2022-11-23,Crisis Shelters (HYA),3,35,8.57,2022,11,23,91.43
2022-11-23,Transitional Independent Living (HYA),0,10,0,2022,11,23,100
2022-11-23,Transitional Independent Living (TIL),79,431,18.33,2022,11,23,81.67
2022-11-24,Crisis Shelters,39,258,15.12,2022,11,24,84.88
2022-11-24,Crisis Shelters (HYA),4,35,11.43,2022,11,24,88.57
2022-11-24,Transitional Independent Living (HYA),0,10,0,2022,11,24,100
2022-11-24,Transitional Independent Living (TIL),82,431,19.03,2022,11,24,80.97
2022-11-25,Crisis Shelters,37,258,14.34,2022,11,25,85.66
2022-11-25,Crisis Shelters (HYA),5,35,14.29,2022,11,25,85.71000000000001
2022-11-25,Transitional Independent Living (HYA),0,10,0,2022,11,25,100
2022-11-25,Transitional Independent Living (TIL),84,431,19.49,2022,11,25,80.51
2022-11-26,Crisis Shelters,38,258,14.73,2022,11,26,85.27
2022-11-26,Crisis Shelters (HYA),6,35,17.14,2022,11,26,82.86
2022-11-26,Transitional Independent Living (HYA),0,10,0,2022,11,26,100
2022-11-26,Transitional Independent Living (TIL),84,431,19.49,2022,11,26,80.51
2022-11-27,Crisis Shelters,36,258,13.95,2022,11,27,86.05
2022-11-27,Crisis Shelters (HYA),6,35,17.14,2022,11,27,82.86
2022-11-27,Transitional Independent Living (HYA),0,10,0,2022,11,27,100
2022-11-27,Transitional Independent Living (TIL),85,431,19.72,2022,11,27,80.28
2022-11-28,Crisis Shelters,30,258,11.63,2022,11,28,88.37
2022-11-28,Crisis Shelters (HYA),4,35,11.43,2022,11,28,88.57
2022-11-28,Transitional Independent Living (HYA),0,10,0,2022,11,28,100
2022-11-28,Transitional Independent Living (TIL),85,431,19.72,2022,11,28,80.28
2022-11-29,Crisis Shelters,33,258,12.79,2022,11,29,87.21000000000001
2022-11-29,Crisis Shelters (HYA),2,35,5.71,2022,11,29,94.29
2022-11-29,Transitional Independent Living (HYA),0,10,0,2022,11,29,100
2022-11-29,Transitional Independent Living (TIL),83,431,19.26,2022,11,29,80.74
2022-11-30,Crisis Shelters,33,258,12.79,2022,11,30,87.21000000000001
2022-11-30,Crisis Shelters (HYA),3,35,8.57,2022,11,30,91.43
2022-11-30,Transitional Independent Living (HYA),0,10,0,2022,11,30,100
2022-11-30,Transitional Independent Living (TIL),83,431,19.26,2022,11,30,80.74
2022-12-01,Crisis Shelters,32,258,12.4,2022,12,1,87.6
2022-12-01,Crisis Shelters (HYA),4,35,11.43,2022,12,1,88.57
2022-12-01,Transitional Independent Living (HYA),0,10,0,2022,12,1,100
2022-12-01,Transitional Independent Living (TIL),85,431,19.72,2022,12,1,80.28
2022-12-02,Crisis Shelters,38,258,14.73,2022,12,2,85.27
2022-12-02,Crisis Shelters (HYA),4,35,11.43,2022,12,2,88.57
2022-12-02,Transitional Independent Living (HYA),0,10,0,2022,12,2,100
2022-12-02,Transitional Independent Living (TIL),83,431,19.26,2022,12,2,80.74
2022-12-03,Crisis Shelters,34,258,13.18,2022,12,3,86.82
2022-12-03,Crisis Shelters (HYA),4,35,11.43,2022,12,3,88.57
2022-12-03,Transitional Independent Living (HYA),0,10,0,2022,12,3,100
2022-12-03,Transitional Independent Living (TIL),83,431,19.26,2022,12,3,80.74
2022-12-04,Crisis Shelters,34,258,13.18,2022,12,4,86.82
2022-12-04,Crisis Shelters (HYA),4,35,11.43,2022,12,4,88.57
2022-12-04,Transitional Independent Living (HYA),0,10,0,2022,12,4,100
2022-12-04,Transitional Independent Living (TIL),84,431,19.49,2022,12,4,80.51
2022-12-05,Crisis Shelters,38,258,14.73,2022,12,5,85.27
2022-12-05,Crisis Shelters (HYA),3,35,8.57,2022,12,5,91.43
2022-12-05,Transitional Independent Living (HYA),0,10,0,2022,12,5,100
2022-12-05,Transitional Independent Living (TIL),80,431,18.56,2022,12,5,81.44
2022-12-06,Crisis Shelters,39,258,15.12,2022,12,6,84.88
2022-12-06,Crisis Shelters (HYA),3,35,8.57,2022,12,6,91.43
2022-12-06,Transitional Independent Living (HYA),0,10,0,2022,12,6,100
2022-12-06,Transitional Independent Living (TIL),78,431,18.1,2022,12,6,81.9
2022-12-07,Crisis Shelters,36,258,13.95,2022,12,7,86.05
2022-12-07,Crisis Shelters (HYA),3,35,8.57,2022,12,7,91.43
2022-12-07,Transitional Independent Living (HYA),0,10,0,2022,12,7,100
2022-12-07,Transitional Independent Living (TIL),79,431,18.33,2022,12,7,81.67
2022-12-08,Crisis Shelters,39,258,15.12,2022,12,8,84.88
2022-12-08,Crisis Shelters (HYA),4,35,11.43,2022,12,8,88.57
2022-12-08,Transitional Independent Living (HYA),0,10,0,2022,12,8,100
2022-12-08,Transitional Independent Living (TIL),96,451,21.29,2022,12,8,78.71000000000001
2022-12-09,Crisis Shelters,45,258,17.44,2022,12,9,82.56
2022-12-09,Crisis Shelters (HYA),3,35,8.57,2022,12,9,91.43
2022-12-09,Transitional Independent Living (HYA),0,10,0,2022,12,9,100
2022-12-09,Transitional Independent Living (TIL),96,451,21.29,2022,12,9,78.71000000000001
2022-12-10,Crisis Shelters,45,258,17.44,2022,12,10,82.56
2022-12-10,Crisis Shelters (HYA),3,35,8.57,2022,12,10,91.43
2022-12-10,Transitional Independent Living (HYA),0,10,0,2022,12,10,100
2022-12-10,Transitional Independent Living (TIL),94,451,20.84,2022,12,10,79.16
2022-12-11,Crisis Shelters,47,258,18.22,2022,12,11,81.78
2022-12-11,Crisis Shelters (HYA),5,35,14.29,2022,12,11,85.71000000000001
2022-12-11,Transitional Independent Living (HYA),0,10,0,2022,12,11,100
2022-12-11,Transitional Independent Living (TIL),93,451,20.62,2022,12,11,79.38
2022-12-12,Crisis Shelters,54,258,20.93,2022,12,12,79.07
2022-12-12,Crisis Shelters (HYA),3,35,8.57,2022,12,12,91.43
2022-12-12,Transitional Independent Living (HYA),0,10,0,2022,12,12,100
2022-12-12,Transitional Independent Living (TIL),90,451,19.96,2022,12,12,80.03999999999999
2022-12-13,Crisis Shelters,54,258,20.93,2022,12,13,79.07
2022-12-13,Crisis Shelters (HYA),3,35,8.57,2022,12,13,91.43
2022-12-13,Transitional Independent Living (HYA),0,10,0,2022,12,13,100
2022-12-13,Transitional Independent Living (TIL),89,451,19.73,2022,12,13,80.27
2022-12-14,Crisis Shelters,54,258,20.93,2022,12,14,79.07
2022-12-14,Crisis Shelters (HYA),3,35,8.57,2022,12,14,91.43
2022-12-14,Transitional Independent Living (HYA),0,10,0,2022,12,14,100
2022-12-14,Transitional Independent Living (TIL),92,451,20.4,2022,12,14,79.6
2022-12-15,Crisis Shelters,57,258,22.09,2022,12,15,77.91
2022-12-15,Crisis Shelters (HYA),3,35,8.57,2022,12,15,91.43
2022-12-15,Transitional Independent Living (HYA),0,10,0,2022,12,15,100
2022-12-15,Transitional Independent Living (TIL),89,451,19.73,2022,12,15,80.27
2022-12-16,Crisis Shelters,62,258,24.03,2022,12,16,75.97
2022-12-16,Crisis Shelters (HYA),3,35,8.57,2022,12,16,91.43
2022-12-16,Transitional Independent Living (HYA),0,10,0,2022,12,16,100
2022-12-16,Transitional Independent Living (TIL),91,451,20.18,2022,12,16,79.82
2022-12-17,Crisis Shelters,61,258,23.64,2022,12,17,76.36
2022-12-17,Crisis Shelters (HYA),3,35,8.57,2022,12,17,91.43
2022-12-17,Transitional Independent Living (HYA),0,10,0,2022,12,17,100
2022-12-17,Transitional Independent Living (TIL),87,451,19.29,2022,12,17,80.71000000000001
2022-12-18,Crisis Shelters,64,258,24.81,2022,12,18,75.19
2022-12-18,Crisis Shelters (HYA),3,35,8.57,2022,12,18,91.43
2022-12-18,Transitional Independent Living (HYA),0,10,0,2022,12,18,100
2022-12-18,Transitional Independent Living (TIL),87,451,19.29,2022,12,18,80.71000000000001
2022-12-19,Crisis Shelters,64,258,24.81,2022,12,19,75.19
2022-12-19,Crisis Shelters (HYA),4,35,11.43,2022,12,19,88.57
2022-12-19,Transitional Independent Living (HYA),0,10,0,2022,12,19,100
2022-12-19,Transitional Independent Living (TIL),86,451,19.07,2022,12,19,80.93
2022-12-20,Crisis Shelters,61,258,23.64,2022,12,20,76.36
2022-12-20,Crisis Shelters (HYA),4,35,11.43,2022,12,20,88.57
2022-12-20,Transitional Independent Living (HYA),0,10,0,2022,12,20,100
2022-12-20,Transitional Independent Living (TIL),84,451,18.63,2022,12,20,81.37
2022-12-21,Crisis Shelters,59,258,22.87,2022,12,21,77.13
2022-12-21,Crisis Shelters (HYA),4,35,11.43,2022,12,21,88.57
2022-12-21,Transitional Independent Living (HYA),0,10,0,2022,12,21,100
2022-12-21,Transitional Independent Living (TIL),86,451,19.07,2022,12,21,80.93
2022-12-22,Crisis Shelters,55,258,21.32,2022,12,22,78.68
2022-12-22,Crisis Shelters (HYA),4,35,11.43,2022,12,22,88.57
2022-12-22,Transitional Independent Living (HYA),0,10,0,2022,12,22,100
2022-12-22,Transitional Independent Living (TIL),87,451,19.29,2022,12,22,80.71000000000001
2022-12-23,Crisis Shelters,52,258,20.16,2022,12,23,79.84
2022-12-23,Crisis Shelters (HYA),4,35,11.43,2022,12,23,88.57
2022-12-23,Transitional Independent Living (HYA),0,10,0,2022,12,23,100
2022-12-23,Transitional Independent Living (TIL),87,451,19.29,2022,12,23,80.71000000000001
2022-12-24,Crisis Shelters,54,258,20.93,2022,12,24,79.07
2022-12-24,Crisis Shelters (HYA),4,35,11.43,2022,12,24,88.57
2022-12-24,Transitional Independent Living (HYA),0,10,0,2022,12,24,100
2022-12-24,Transitional Independent Living (TIL),88,451,19.51,2022,12,24,80.49
2022-12-25,Crisis Shelters,54,258,20.93,2022,12,25,79.07
2022-12-25,Crisis Shelters (HYA),4,35,11.43,2022,12,25,88.57
2022-12-25,Transitional Independent Living (HYA),0,10,0,2022,12,25,100
2022-12-25,Transitional Independent Living (TIL),90,451,19.96,2022,12,25,80.03999999999999
2022-12-26,Crisis Shelters,55,258,21.32,2022,12,26,78.68
2022-12-26,Crisis Shelters (HYA),3,35,8.57,2022,12,26,91.43
2022-12-26,Transitional Independent Living (HYA),0,10,0,2022,12,26,100
2022-12-26,Transitional Independent Living (TIL),87,451,19.29,2022,12,26,80.71000000000001
2022-12-27,Crisis Shelters,55,258,21.32,2022,12,27,78.68
2022-12-27,Crisis Shelters (HYA),4,35,11.43,2022,12,27,88.57
2022-12-27,Transitional Independent Living (HYA),0,10,0,2022,12,27,100
2022-12-27,Transitional Independent Living (TIL),84,451,18.63,2022,12,27,81.37
2022-12-28,Crisis Shelters,57,258,22.09,2022,12,28,77.91
2022-12-28,Crisis Shelters (HYA),1,35,2.86,2022,12,28,97.14
2022-12-28,Transitional Independent Living (HYA),0,10,0,2022,12,28,100
2022-12-28,Transitional Independent Living (TIL),85,451,18.85,2022,12,28,81.15
2022-12-29,Crisis Shelters,59,258,22.87,2022,12,29,77.13
2022-12-29,Crisis Shelters (HYA),1,35,2.86,2022,12,29,97.14
2022-12-29,Transitional Independent Living (HYA),0,10,0,2022,12,29,100
2022-12-29,Transitional Independent Living (TIL),85,451,18.85,2022,12,29,81.15
2022-12-30,Crisis Shelters,55,258,21.32,2022,12,30,78.68
2022-12-30,Crisis Shelters (HYA),2,35,5.71,2022,12,30,94.29
2022-12-30,Transitional Independent Living (HYA),0,10,0,2022,12,30,100
2022-12-30,Transitional Independent Living (TIL),86,451,19.07,2022,12,30,80.93
2022-12-31,Crisis Shelters,56,258,21.71,2022,12,31,78.28999999999999
2022-12-31,Crisis Shelters (HYA),3,35,8.57,2022,12,31,91.43
2022-12-31,Transitional Independent Living (HYA),0,10,0,2022,12,31,100
2022-12-31,Transitional Independent Living (TIL),83,451,18.4,2022,12,31,81.6
2023-01-01,Crisis Shelters,55,258,21.32,2023,1,1,78.68
2023-01-01,Crisis Shelters (HYA),3,35,8.57,2023,1,1,91.43
2023-01-01,Transitional Independent Living (HYA),0,10,0,2023,1,1,100
2023-01-01,Transitional Independent Living (TIL),82,451,18.18,2023,1,1,81.82
2023-01-02,Crisis Shelters,65,258,25.19,2023,1,2,74.81
2023-01-02,Crisis Shelters (HYA),1,35,2.86,2023,1,2,97.14
2023-01-02,Transitional Independent Living (HYA),0,10,0,2023,1,2,100
2023-01-02,Transitional Independent Living (TIL),77,451,17.07,2023,1,2,82.93
2023-01-03,Crisis Shelters,66,258,25.58,2023,1,3,74.42
2023-01-03,Crisis Shelters (HYA),0,35,0,2023,1,3,100
2023-01-03,Transitional Independent Living (HYA),0,10,0,2023,1,3,100
2023-01-03,Transitional Independent Living (TIL),79,451,17.52,2023,1,3,82.48
2023-01-04,Crisis Shelters,56,258,21.71,2023,1,4,78.28999999999999
2023-01-04,Crisis Shelters (HYA),0,35,0,2023,1,4,100
2023-01-04,Transitional Independent Living (HYA),0,10,0,2023,1,4,100
2023-01-04,Transitional Independent Living (TIL),83,451,18.4,2023,1,4,81.6
2023-01-05,Crisis Shelters,57,258,22.09,2023,1,5,77.91
2023-01-05,Crisis Shelters (HYA),2,35,5.71,2023,1,5,94.29
2023-01-05,Transitional Independent Living (HYA),0,10,0,2023,1,5,100
2023-01-05,Transitional Independent Living (TIL),81,451,17.96,2023,1,5,82.03999999999999
2023-01-06,Crisis Shelters,53,258,20.54,2023,1,6,79.46000000000001
2023-01-06,Crisis Shelters (HYA),3,35,8.57,2023,1,6,91.43
2023-01-06,Transitional Independent Living (HYA),0,10,0,2023,1,6,100
2023-01-06,Transitional Independent Living (TIL),84,451,18.63,2023,1,6,81.37
2023-01-07,Crisis Shelters,50,258,19.38,2023,1,7,80.62
2023-01-07,Crisis Shelters (HYA),3,35,8.57,2023,1,7,91.43
2023-01-07,Transitional Independent Living (HYA),0,10,0,2023,1,7,100
2023-01-07,Transitional Independent Living (TIL),85,451,18.85,2023,1,7,81.15
2023-01-08,Crisis Shelters,52,258,20.16,2023,1,8,79.84
2023-01-08,Crisis Shelters (HYA),3,35,8.57,2023,1,8,91.43
2023-01-08,Transitional Independent Living (HYA),0,10,0,2023,1,8,100
2023-01-08,Transitional Independent Living (TIL),82,451,18.18,2023,1,8,81.82
2023-01-09,Crisis Shelters,54,258,20.93,2023,1,9,79.07
2023-01-09,Crisis Shelters (HYA),3,35,8.57,2023,1,9,91.43
2023-01-09,Transitional Independent Living (HYA),1,10,10,2023,1,9,90
2023-01-09,Transitional Independent Living (TIL),82,451,18.18,2023,1,9,81.82
2023-01-10,Crisis Shelters,55,258,21.32,2023,1,10,78.68
2023-01-10,Crisis Shelters (HYA),2,35,5.71,2023,1,10,94.29
2023-01-10,Transitional Independent Living (HYA),0,10,0,2023,1,10,100
2023-01-10,Transitional Independent Living (TIL),82,451,18.18,2023,1,10,81.82
2023-01-11,Crisis Shelters,47,258,18.22,2023,1,11,81.78
2023-01-11,Crisis Shelters (HYA),3,35,8.57,2023,1,11,91.43
2023-01-11,Transitional Independent Living (HYA),0,10,0,2023,1,11,100
2023-01-11,Transitional Independent Living (TIL),82,451,18.18,2023,1,11,81.82
2023-01-12,Crisis Shelters,47,258,18.22,2023,1,12,81.78
2023-01-12,Crisis Shelters (HYA),3,35,8.57,2023,1,12,91.43
2023-01-12,Transitional Independent Living (HYA),0,10,0,2023,1,12,100
2023-01-12,Transitional Independent Living (TIL),83,451,18.4,2023,1,12,81.6
2023-01-13,Crisis Shelters,49,258,18.99,2023,1,13,81.01
2023-01-13,Crisis Shelters (HYA),2,35,5.71,2023,1,13,94.29
2023-01-13,Transitional Independent Living (HYA),0,10,0,2023,1,13,100
2023-01-13,Transitional Independent Living (TIL),84,451,18.63,2023,1,13,81.37
2023-01-14,Crisis Shelters,49,258,18.99,2023,1,14,81.01
2023-01-14,Crisis Shelters (HYA),2,35,5.71,2023,1,14,94.29
2023-01-14,Transitional Independent Living (HYA),0,10,0,2023,1,14,100
2023-01-14,Transitional Independent Living (TIL),86,451,19.07,2023,1,14,80.93
2023-01-15,Crisis Shelters,44,258,17.05,2023,1,15,82.95
2023-01-15,Crisis Shelters (HYA),2,35,5.71,2023,1,15,94.29
2023-01-15,Transitional Independent Living (HYA),0,10,0,2023,1,15,100
2023-01-15,Transitional Independent Living (TIL),88,451,19.51,2023,1,15,80.49
2023-01-16,Crisis Shelters,44,258,17.05,2023,1,16,82.95
2023-01-16,Crisis Shelters (HYA),2,35,5.71,2023,1,16,94.29
2023-01-16,Transitional Independent Living (HYA),0,10,0,2023,1,16,100
2023-01-16,Transitional Independent Living (TIL),89,451,19.73,2023,1,16,80.27
2023-01-17,Crisis Shelters,39,258,15.12,2023,1,17,84.88
2023-01-17,Crisis Shelters (HYA),1,35,2.86,2023,1,17,97.14
2023-01-17,Transitional Independent Living (HYA),0,10,0,2023,1,17,100
2023-01-17,Transitional Independent Living (TIL),91,451,20.18,2023,1,17,79.82
2023-01-18,Crisis Shelters,41,258,15.89,2023,1,18,84.11
2023-01-18,Crisis Shelters (HYA),4,35,11.43,2023,1,18,88.57
2023-01-18,Transitional Independent Living (HYA),0,10,0,2023,1,18,100
2023-01-18,Transitional Independent Living (TIL),93,451,20.62,2023,1,18,79.38
2023-01-19,Crisis Shelters,54,258,20.93,2023,1,19,79.07
2023-01-19,Crisis Shelters (HYA),2,35,5.71,2023,1,19,94.29
2023-01-19,Transitional Independent Living (HYA),0,10,0,2023,1,19,100
2023-01-19,Transitional Independent Living (TIL),89,451,19.73,2023,1,19,80.27
2023-01-20,Crisis Shelters,50,258,19.38,2023,1,20,80.62
2023-01-20,Crisis Shelters (HYA),3,35,8.57,2023,1,20,91.43
2023-01-20,Transitional Independent Living (HYA),0,10,0,2023,1,20,100
2023-01-20,Transitional Independent Living (TIL),86,451,19.07,2023,1,20,80.93
2023-01-21,Crisis Shelters,52,258,20.16,2023,1,21,79.84
2023-01-21,Crisis Shelters (HYA),4,35,11.43,2023,1,21,88.57
2023-01-21,Transitional Independent Living (HYA),0,10,0,2023,1,21,100
2023-01-21,Transitional Independent Living (TIL),84,451,18.63,2023,1,21,81.37
2023-01-22,Crisis Shelters,51,258,19.77,2023,1,22,80.23
2023-01-22,Crisis Shelters (HYA),4,35,11.43,2023,1,22,88.57
2023-01-22,Transitional Independent Living (HYA),0,10,0,2023,1,22,100
2023-01-22,Transitional Independent Living (TIL),84,451,18.63,2023,1,22,81.37
2023-01-23,Crisis Shelters,50,258,19.38,2023,1,23,80.62
2023-01-23,Crisis Shelters (HYA),5,35,14.29,2023,1,23,85.71000000000001
2023-01-23,Transitional Independent Living (HYA),0,10,0,2023,1,23,100
2023-01-23,Transitional Independent Living (TIL),84,451,18.63,2023,1,23,81.37
2023-01-24,Crisis Shelters,41,258,15.89,2023,1,24,84.11
2023-01-24,Crisis Shelters (HYA),4,35,11.43,2023,1,24,88.57
2023-01-24,Transitional Independent Living (HYA),0,10,0,2023,1,24,100
2023-01-24,Transitional Independent Living (TIL),83,451,18.4,2023,1,24,81.6
2023-01-25,Crisis Shelters,44,258,17.05,2023,1,25,82.95
2023-01-25,Crisis Shelters (HYA),5,35,14.29,2023,1,25,85.71000000000001
2023-01-25,Transitional Independent Living (HYA),0,10,0,2023,1,25,100
2023-01-25,Transitional Independent Living (TIL),83,451,18.4,2023,1,25,81.6
2023-01-26,Crisis Shelters,46,258,17.83,2023,1,26,82.17
2023-01-26,Crisis Shelters (HYA),4,35,11.43,2023,1,26,88.57
2023-01-26,Transitional Independent Living (HYA),0,10,0,2023,1,26,100
2023-01-26,Transitional Independent Living (TIL),81,451,17.96,2023,1,26,82.03999999999999
2023-01-27,Crisis Shelters,51,258,19.77,2023,1,27,80.23
2023-01-27,Crisis Shelters (HYA),4,35,11.43,2023,1,27,88.57
2023-01-27,Transitional Independent Living (HYA),0,10,0,2023,1,27,100
2023-01-27,Transitional Independent Living (TIL),82,451,18.18,2023,1,27,81.82
2023-01-28,Crisis Shelters,50,258,19.38,2023,1,28,80.62
2023-01-28,Crisis Shelters (HYA),4,35,11.43,2023,1,28,88.57
2023-01-28,Transitional Independent Living (HYA),0,10,0,2023,1,28,100
2023-01-28,Transitional Independent Living (TIL),82,451,18.18,2023,1,28,81.82
2023-01-29,Crisis Shelters,51,258,19.77,2023,1,29,80.23
2023-01-29,Crisis Shelters (HYA),4,35,11.43,2023,1,29,88.57
2023-01-29,Transitional Independent Living (HYA),1,10,10,2023,1,29,90
2023-01-29,Transitional Independent Living (TIL),83,451,18.4,2023,1,29,81.6
2023-01-30,Crisis Shelters,54,258,20.93,2023,1,30,79.07
2023-01-30,Crisis Shelters (HYA),4,35,11.43,2023,1,30,88.57
2023-01-30,Transitional Independent Living (HYA),0,10,0,2023,1,30,100
2023-01-30,Transitional Independent Living (TIL),81,451,17.96,2023,1,30,82.03999999999999
2023-01-31,Crisis Shelters,53,258,20.54,2023,1,31,79.46000000000001
2023-01-31,Crisis Shelters (HYA),4,35,11.43,2023,1,31,88.57
2023-01-31,Transitional Independent Living (HYA),0,10,0,2023,1,31,100
2023-01-31,Transitional Independent Living (TIL),81,451,17.96,2023,1,31,82.03999999999999
2023-02-01,Crisis Shelters,50,258,19.38,2023,2,1,80.62
2023-02-01,Crisis Shelters (HYA),5,35,14.29,2023,2,1,85.71000000000001
2023-02-01,Transitional Independent Living (HYA),0,10,0,2023,2,1,100
2023-02-01,Transitional Independent Living (TIL),80,451,17.74,2023,2,1,82.26
2023-02-02,Crisis Shelters,51,258,19.77,2023,2,2,80.23
2023-02-02,Crisis Shelters (HYA),5,35,14.29,2023,2,2,85.71000000000001
2023-02-02,Transitional Independent Living (HYA),0,10,0,2023,2,2,100
2023-02-02,Transitional Independent Living (TIL),76,451,16.85,2023,2,2,83.15
2023-02-03,Crisis Shelters,52,258,20.16,2023,2,3,79.84
2023-02-03,Crisis Shelters (HYA),6,35,17.14,2023,2,3,82.86
2023-02-03,Transitional Independent Living (HYA),0,10,0,2023,2,3,100
2023-02-03,Transitional Independent Living (TIL),78,451,17.29,2023,2,3,82.71000000000001
2023-02-04,Crisis Shelters,57,258,22.09,2023,2,4,77.91
2023-02-04,Crisis Shelters (HYA),5,35,14.29,2023,2,4,85.71000000000001
2023-02-04,Transitional Independent Living (HYA),0,10,0,2023,2,4,100
2023-02-04,Transitional Independent Living (TIL),80,451,17.74,2023,2,4,82.26
2023-02-05,Crisis Shelters,59,258,22.87,2023,2,5,77.13
2023-02-05,Crisis Shelters (HYA),5,35,14.29,2023,2,5,85.71000000000001
2023-02-05,Transitional Independent Living (HYA),0,10,0,2023,2,5,100
2023-02-05,Transitional Independent Living (TIL),82,451,18.18,2023,2,5,81.82
2023-02-06,Crisis Shelters,57,258,22.09,2023,2,6,77.91
2023-02-06,Crisis Shelters (HYA),0,35,0,2023,2,6,100
2023-02-06,Transitional Independent Living (HYA),0,10,0,2023,2,6,100
2023-02-06,Transitional Independent Living (TIL),82,451,18.18,2023,2,6,81.82
2023-02-07,Crisis Shelters,51,258,19.77,2023,2,7,80.23
